split,task,assumption,method,groups,assumption_diagnosis_accuracy,unsafe_affordance_rejection_recall,false_rejection_rate,calibration_error,test_informativeness,assumption_coverage,counterfactual_test_validity,task_success,physical_violation_rate,damage_spill_collision_rate,test_query_cost,human_query_burden,planning_regret_to_oracle,robust_utility
counterintuitive_physics_shift,stackable_object_placement,rigidity_or_deformation,direct_vlm_action_policy,10,0.08333333333333333,0.0,0.0,0.07126117125673959,0.0,0.5875,0.09999999999999999,0.4333333333333333,0.35,0.11666666666666665,0.00013999999999999996,0.0,0.2684809164963714,-0.24953663959631714
counterintuitive_physics_shift,stackable_object_placement,rigidity_or_deformation,executable_common_sense_tests_v4,10,0.6666666666666666,0.22166666666666668,0.3333333333333333,0.20950149809784502,0.08713417210424416,0.3875,0.38842,0.75,0.26666666666666666,0.08333333333333333,0.016118512499999998,0.0,0.16736152813367428,0.2137796451191015
counterintuitive_physics_shift,stackable_object_placement,rigidity_or_deformation,failure_retrieval_policy,10,0.5666666666666667,0.06999999999999999,0.025,0.22856462788036236,0.02170644299398396,0.4625,0.25018,0.48333333333333334,0.35,0.11666666666666667,0.005955742499999999,0.0,0.225698916898371,-0.17695194566791456
counterintuitive_physics_shift,stackable_object_placement,rigidity_or_deformation,human_oracle_query_policy,10,0.8,0.575,0.32666666666666666,0.16094226822006114,0.019408507756779325,0.3,0.24675999999999998,0.6333333333333333,0.16666666666666666,0.03333333333333333,0.0397339,0.39999999999999997,0.12382574973841606,0.2952774202372979
counterintuitive_physics_shift,stackable_object_placement,rigidity_or_deformation,llm_common_sense_replanner,10,0.4666666666666667,0.0,0.0,0.2579396919730088,0.0012314093573533144,0.4125,0.20218000000000003,0.4666666666666667,0.4333333333333333,0.15,0.0006425949999999998,0.0,0.27535801340918353,-0.3434352948637546
counterintuitive_physics_shift,stackable_object_placement,rigidity_or_deformation,model_to_model_deliberation,10,0.4166666666666667,0.0,0.0,0.19273843147961844,0.005599515067141461,0.4125,0.2572,0.6333333333333333,0.25,0.08333333333333333,0.00205579,0.0,0.1957361808192257,0.13149955306142985
counterintuitive_physics_shift,stackable_object_placement,rigidity_or_deformation,no_test_calibrated_affordance,10,0.5333333333333333,0.0,0.0,0.1913643480730822,0.0007550000000000001,0.475,0.1880466666666667,0.48333333333333334,0.2833333333333333,0.06666666666666667,0.0020101224999999998,0.0,0.19706124633281125,-0.04264431302844334
counterintuitive_physics_shift,stackable_object_placement,rigidity_or_deformation,oracle_physical_assumption,10,0.9666666666666667,0.8,0.6333333333333333,0.09785446609523987,0.07468198969403127,0.2875,0.47533333333333333,0.8666666666666667,0.11666666666666667,0.03333333333333333,0.018800276666666667,0.11666666666666665,0.06516383029772119,0.598040468130883
counterintuitive_physics_shift,stackable_object_placement,rigidity_or_deformation,policy_repair_from_failed_rollouts,10,0.6833333333333333,0.13333333333333333,0.08333333333333333,0.24969332184946663,0.02325657223247523,0.3625,0.3103333333333334,0.6166666666666667,0.36666666666666664,0.08333333333333333,0.006593025,0.0,0.17365326906897946,-0.007536527564053397
counterintuitive_physics_shift,stackable_object_placement,rigidity_or_deformation,risk_bounded_executable_common_sense_tests_v5,10,0.7166666666666667,0.46166666666666667,0.6333333333333333,0.2135251870292176,0.09771215244148418,0.35,0.42813333333333337,0.7,0.31666666666666665,0.049999999999999996,0.016874974999999997,0.0,0.14939242471435132,0.15666296399881735
counterintuitive_physics_shift,stackable_object_placement,rigidity_or_deformation,sequential_3d_affordance_reasoner,10,0.48333333333333334,0.0,0.0,0.18708970791438162,0.003699161692212427,0.4875,0.18381333333333333,0.48333333333333334,0.4,0.08333333333333333,0.002267075,0.0,0.23465317030367616,-0.22215730817784116
counterintuitive_physics_shift,stackable_object_placement,rigidity_or_deformation,uncertainty_threshold_probe,10,0.4666666666666667,0.29666666666666663,0.10833333333333334,0.28053385575034007,0.08514472865104508,0.4375,0.35250000000000004,0.4666666666666667,0.26666666666666666,0.13333333333333333,0.0238509025,0.0,0.21818760433706955,-0.11924167170447224
counterintuitive_physics_shift,stackable_object_placement,support_stability,active_perception_planner,10,0.8,0.25166666666666665,0.1,0.2815701815864213,0.06930656537223945,0.25,0.3034566666666667,0.6,0.2833333333333333,0.11666666666666667,0.0176069325,0.0,0.16937514590549313,0.03379277560010261
counterintuitive_physics_shift,stackable_object_placement,support_stability,conformal_risk_filter,10,0.3,0.37833333333333335,0.21666666666666667,0.1880090503270606,0.055377279677506386,0.5125,0.28015333333333337,0.75,0.18333333333333332,0.016666666666666666,0.014337067499999998,0.0,0.13183031371866846,0.41919625771716723
counterintuitive_physics_shift,stackable_object_placement,support_stability,direct_vlm_action_policy,10,0.08333333333333333,0.0,0.0,0.07160291431601996,0.0,0.5875,0.09999999999999999,0.36666666666666664,0.36666666666666664,0.11666666666666665,0.00013999999999999996,0.0,0.2889823829131098,-0.34924054970920604
counterintuitive_physics_shift,stackable_object_placement,support_stability,executable_common_sense_tests_v4,10,0.6666666666666666,0.245,0.35,0.19837506383532083,0.09695910549505643,0.35,0.39578,0.75,0.3,0.08333333333333333,0.0171432375,0.0,0.1769237218601376,0.17280597988510643
counterintuitive_physics_shift,stackable_object_placement,support_stability,failure_retrieval_policy,10,0.5666666666666667,0.06166666666666667,0.025,0.22247939337678121,0.022607796344784152,0.4375,0.25018,0.4666666666666667,0.4333333333333333,0.11666666666666667,0.005955742499999999,0.0,0.25358466851295236,-0.30130728676215757
counterintuitive_physics_shift,stackable_object_placement,support_stability,human_oracle_query_policy,10,0.8,0.5433333333333333,0.3833333333333333,0.15080492632895548,0.020117541832887813,0.2625,0.24675999999999998,0.6166666666666667,0.21666666666666665,0.06666666666666667,0.0397339,0.39999999999999997,0.1463799977791774,0.18312044651723877
counterintuitive_physics_shift,stackable_object_placement,support_stability,llm_common_sense_replanner,10,0.48333333333333334,0.0,0.0,0.26764163182555456,0.001271633961360387,0.4375,0.20218000000000003,0.45,0.5499999999999999,0.15,0.0006425949999999998,0.0,0.30985947982592194,-0.5114285204218872
counterintuitive_physics_shift,stackable_object_placement,support_stability,model_to_model_deliberation,10,0.43333333333333335,0.0,0.0,0.17590091771678223,0.00576050158740142,0.4375,0.2572,0.5833333333333334,0.36666666666666664,0.09999999999999999,0.00205579,0.0,0.2355709805692974,-0.08187782700008815
counterintuitive_physics_shift,stackable_object_placement,support_stability,no_test_calibrated_affordance,10,0.5333333333333333,0.0,0.0,0.18359698001435507,0.0007550000000000001,0.425,0.1880466666666667,0.45,0.3833333333333333,0.08333333333333333,0.0020101224999999998,0.0,0.23256271274954965,-0.23430384773710933
counterintuitive_physics_shift,stackable_object_placement,support_stability,oracle_physical_assumption,10,0.9666666666666667,0.8150000000000001,0.6166666666666667,0.09785446609523987,0.08594130502931044,0.15,0.49260000000000004,0.85,0.21666666666666665,0.03333333333333333,0.019320521666666667,0.11666666666666665,0.08117064620696321,0.46291652061259836
counterintuitive_physics_shift,stackable_object_placement,support_stability,policy_repair_from_failed_rollouts,10,0.6833333333333333,0.14333333333333334,0.05,0.24017590182192344,0.02661452297013078,0.3375,0.3100533333333334,0.5666666666666667,0.41666666666666663,0.08333333333333333,0.0070423275,0.0,0.1948269334000504,-0.12823125342637096
counterintuitive_physics_shift,stackable_object_placement,support_stability,risk_bounded_executable_common_sense_tests_v5,10,0.75,0.4683333333333333,0.7,0.2411779976496766,0.10878520307856863,0.25,0.44188,0.65,0.36666666666666664,0.049999999999999996,0.017836639999999997,0.0,0.17010063125834468,0.033420690130780195
counterintuitive_physics_shift,stackable_object_placement,support_stability,sequential_3d_affordance_reasoner,10,0.5,0.0,0.0,0.19638577566045082,0.0038190466169295925,0.45,0.18381333333333333,0.44999999999999996,0.4666666666666667,0.09999999999999999,0.002267075,0.0,0.26415463672041456,-0.3616558818452703
counterintuitive_physics_shift,stackable_object_placement,support_stability,uncertainty_threshold_probe,10,0.5,0.31333333333333335,0.10833333333333334,0.3087150064333445,0.0943589499163187,0.45,0.3665,0.4666666666666667,0.3333333333333333,0.11666666666666665,0.0252539875,0.0,0.2359866667084954,-0.1931630096056423
counterintuitive_physics_shift,stackable_object_placement,tool_reach_and_contact,active_perception_planner,10,0.75,0.2733333333333333,0.03333333333333333,0.24087864497336042,0.06349299351057673,0.325,0.29279333333333335,0.65,0.23333333333333334,0.11666666666666667,0.017078805,0.0,0.14710294443276892,0.1579926297294602
counterintuitive_physics_shift,stackable_object_placement,tool_reach_and_contact,conformal_risk_filter,10,0.2833333333333333,0.385,0.24166666666666667,0.16382700455682733,0.045035360876304525,0.5375,0.27029333333333333,0.7833333333333333,0.15,0.016666666666666666,0.012468914999999999,0.0,0.11613540685061284,0.5004985000555541
counterintuitive_physics_shift,stackable_object_placement,tool_reach_and_contact,direct_vlm_action_policy,10,0.08333333333333333,0.0,0.0,0.07137086458412341,0.0,0.6,0.09999999999999999,0.4333333333333333,0.3333333333333333,0.11666666666666665,0.00013999999999999996,0.0,0.2623084138814494,-0.22571066540883927
counterintuitive_physics_shift,stackable_object_placement,tool_reach_and_contact,executable_common_sense_tests_v4,10,0.6666666666666666,0.25666666666666665,0.3,0.20793249327128985,0.0858861828706407,0.375,0.3860866666666667,0.75,0.23333333333333334,0.06666666666666667,0.016118512499999998,0.0,0.1558438386983155,0.27727834060181217
counterintuitive_physics_shift,stackable_object_placement,tool_reach_and_contact,failure_retrieval_policy,10,0.5666666666666667,0.06999999999999999,0.025,0.2278727535087594,0.021590354834000774,0.4375,0.25018,0.5,0.35,0.11666666666666667,0.005955742499999999,0.0,0.22121019492150593,-0.15727301260160462
counterintuitive_physics_shift,stackable_object_placement,tool_reach_and_contact,human_oracle_query_policy,10,0.8,0.56,0.32666666666666666,0.15907642464253602,0.019170487710212528,0.275,0.24675999999999998,0.6333333333333333,0.16666666666666666,0.03333333333333333,0.03833135333333333,0.3833333333333333,0.12320557410796652,0.2962137274655691
counterintuitive_physics_shift,stackable_object_placement,tool_reach_and_contact,llm_common_sense_replanner,10,0.4666666666666667,0.0,0.0,0.25693271768247206,0.0012275153088301947,0.45,0.20218000000000003,0.48333333333333334,0.4333333333333333,0.15,0.0006425949999999998,0.0,0.2708521774609281,-0.32395703900245065
counterintuitive_physics_shift,stackable_object_placement,tool_reach_and_contact,model_to_model_deliberation,10,0.43333333333333335,0.0,0.0,0.17570744612226363,0.005489218951393917,0.4625,0.2572,0.6333333333333333,0.23333333333333334,0.08333333333333333,0.00205579,0.0,0.18956367820430362,0.15531053224765112
counterintuitive_physics_shift,stackable_object_placement,tool_reach_and_contact,no_test_calibrated_affordance,10,0.5166666666666666,0.0,0.0,0.18530656273378707,0.0007550000000000001,0.425,0.1880466666666667,0.48333333333333334,0.25,0.06666666666666667,0.0020101224999999998,0.0,0.1878887437178892,0.0028897110813091674
counterintuitive_physics_shift,stackable_object_placement,tool_reach_and_contact,oracle_physical_assumption,10,0.9666666666666667,0.81,0.6916666666666667,0.09785446609523987,0.07387794982058694,0.2125,0.47533333333333333,0.8666666666666667,0.09999999999999999,0.03333333333333333,0.018800276666666667,0.11666666666666665,0.06421279569529355,0.6183538383272004
counterintuitive_physics_shift,stackable_object_placement,tool_reach_and_contact,policy_repair_from_failed_rollouts,10,0.6666666666666666,0.10833333333333334,0.11666666666666667,0.23172299184480122,0.023194694081274517,0.375,0.3103333333333334,0.6,0.35,0.08333333333333333,0.006593025,0.0,0.17081883113502272,-0.005466632617249884
counterintuitive_physics_shift,stackable_object_placement,tool_reach_and_contact,risk_bounded_executable_common_sense_tests_v5,10,0.7333333333333333,0.44166666666666665,0.5833333333333334,0.22897816981865848,0.09347451028371286,0.325,0.41992666666666667,0.7,0.3,0.049999999999999996,0.016394142499999997,0.0,0.1454206936227526,0.1792319970186216
counterintuitive_physics_shift,stackable_object_placement,tool_reach_and_contact,sequential_3d_affordance_reasoner,10,0.48333333333333334,0.0,0.0,0.18604173454840708,0.0036119239838252235,0.4625,0.18381333333333333,0.5,0.36666666666666664,0.08333333333333333,0.002267075,0.0,0.22414733435542078,-0.15909046522006517
counterintuitive_physics_shift,stackable_object_placement,tool_reach_and_contact,uncertainty_threshold_probe,10,0.4666666666666667,0.28,0.10833333333333334,0.27966536342922493,0.08168884571772708,0.425,0.3406666666666667,0.4666666666666667,0.2833333333333333,0.13333333333333333,0.02314936,0.0,0.22096249508092844,-0.14049127383136711
counterintuitive_physics_shift,tool_use_reachability,articulation_direction,active_perception_planner,10,0.7666666666666667,0.2733333333333333,0.03333333333333333,0.2534265775408301,0.060589731090767526,0.2875,0.28679666666666664,0.6,0.19999999999999998,0.11666666666666667,0.016666755000000002,0.0,0.14549626873601879,0.1486786580239944
counterintuitive_physics_shift,tool_use_reachability,articulation_direction,conformal_risk_filter,10,0.2833333333333333,0.38,0.24166666666666667,0.16689995046332057,0.04500109319857896,0.4875,0.27029333333333333,0.7833333333333333,0.13333333333333333,0.016666666666666666,0.01258623,0.0,0.11252767615114755,0.5225892155584885
counterintuitive_physics_shift,tool_use_reachability,articulation_direction,direct_vlm_action_policy,10,0.08333333333333333,0.0,0.0,0.07122924665151661,0.0,0.55,0.09999999999999999,0.4333333333333333,0.31666666666666665,0.09999999999999999,0.00013999999999999996,0.0,0.2560188439681907,-0.19431775861415693
counterintuitive_physics_shift,tool_use_reachability,articulation_direction,executable_common_sense_tests_v4,10,0.6666666666666666,0.24,0.31666666666666665,0.20520779940938494,0.08891909619825625,0.375,0.3872666666666667,0.75,0.25,0.08333333333333333,0.01679175,0.0,0.16135111841392144,0.2372237011452001
counterintuitive_physics_shift,tool_use_reachability,articulation_direction,failure_retrieval_policy,10,0.5666666666666667,0.08666666666666667,0.025,0.22539546300269148,0.021481587003277763,0.4375,0.25018,0.5,0.35,0.11666666666666667,0.0060092850000000005,0.0,0.22058035081170607,-0.15674815540355025
counterintuitive_physics_shift,tool_use_reachability,articulation_direction,human_oracle_query_policy,10,0.8,0.56,0.32666666666666666,0.15366010415363796,0.019129234055401404,0.2875,0.24675999999999998,0.6166666666666667,0.15,0.03333333333333333,0.03837293333333333,0.3833333333333333,0.12096331289207858,0.30081803885086766
counterintuitive_physics_shift,tool_use_reachability,articulation_direction,llm_common_sense_replanner,10,0.48333333333333334,0.0,0.0,0.26977824355016256,0.0012201988040358243,0.425,0.20218000000000003,0.48333333333333334,0.4333333333333333,0.11666666666666667,0.0006463899999999998,0.0,0.2648968926670028,-0.29606032580798725
counterintuitive_physics_shift,tool_use_reachability,articulation_direction,model_to_model_deliberation,10,0.43333333333333335,0.0,0.0,0.1761789989907434,0.005536716789482947,0.45,0.2572,0.6333333333333333,0.23333333333333334,0.06666666666666667,0.00206998,0.0,0.186277667143045,0.17389730196120992
counterintuitive_physics_shift,tool_use_reachability,articulation_direction,no_test_calibrated_affordance,10,0.5333333333333333,0.0,0.0,0.18711220822899502,0.0007550000000000001,0.4375,0.1880466666666667,0.48333333333333334,0.26666666666666666,0.06666666666666667,0.002012845,0.0,0.19026652327429722,-0.018459212421011457
counterintuitive_physics_shift,tool_use_reachability,articulation_direction,oracle_physical_assumption,10,0.9666666666666667,0.81,0.6333333333333333,0.09785446609523987,0.07405166134408835,0.1875,0.47533333333333333,0.8833333333333333,0.08333333333333333,0.03333333333333333,0.01885472666666667,0.11666666666666665,0.05598379001242574,0.6655911818582171
counterintuitive_physics_shift,tool_use_reachability,articulation_direction,policy_repair_from_failed_rollouts,10,0.6833333333333333,0.16166666666666665,0.05,0.2445103439724776,0.023136465793677292,0.325,0.3103333333333334,0.65,0.36666666666666664,0.08333333333333333,0.00664005,0.0,0.16465910374597667,0.03439675389238028
counterintuitive_physics_shift,tool_use_reachability,articulation_direction,risk_bounded_executable_common_sense_tests_v5,10,0.7333333333333333,0.43666666666666665,0.6333333333333333,0.22792157382582826,0.09354119434666384,0.2875,0.41992666666666667,0.7,0.31666666666666665,0.049999999999999996,0.016540085,0.0,0.1485583713481638,0.1572675470253109
counterintuitive_physics_shift,tool_use_reachability,articulation_direction,sequential_3d_affordance_reasoner,10,0.5,0.0,0.0,0.19970076451647006,0.0036252220436232933,0.45,0.18381333333333333,0.48333333333333334,0.4,0.06666666666666667,0.0022761500000000002,0.0,0.22819337378549548,-0.20148468911415723
counterintuitive_physics_shift,tool_use_reachability,articulation_direction,uncertainty_threshold_probe,10,0.48333333333333334,0.28,0.13333333333333333,0.295377868790774,0.08417156683465002,0.45,0.35250000000000004,0.44999999999999996,0.2833333333333333,0.11666666666666667,0.024093205,0.0,0.22020321521109118,-0.15222042692702006
counterintuitive_physics_shift,tool_use_reachability,clearance_and_collision,active_perception_planner,10,0.7666666666666667,0.24,0.03333333333333333,0.25377125208412,0.06057466857955177,0.325,0.28679666666666664,0.6,0.19999999999999998,0.11666666666666667,0.016666755000000002,0.0,0.14616273524143605,0.14816790934376678
counterintuitive_physics_shift,tool_use_reachability,clearance_and_collision,conformal_risk_filter,10,0.2833333333333333,0.39,0.24166666666666667,0.1668185758681314,0.04497944767459475,0.5,0.27029333333333333,0.7833333333333333,0.15,0.016666666666666666,0.01258623,0.0,0.11616709825083643,0.500499276199119
counterintuitive_physics_shift,tool_use_reachability,clearance_and_collision,direct_vlm_action_policy,10,0.08333333333333333,0.0,0.0,0.07132023992729623,0.0,0.575,0.09999999999999999,0.4333333333333333,0.3333333333333333,0.11666666666666665,0.00013999999999999996,0.0,0.26223435768228054,-0.2256569729405961
counterintuitive_physics_shift,tool_use_reachability,clearance_and_collision,executable_common_sense_tests_v4,10,0.6666666666666666,0.24833333333333332,0.3,0.20553479833507024,0.08626675054866648,0.3375,0.3860866666666667,0.75,0.25,0.08333333333333333,0.016274025,0.0,0.1614902562397633,0.23736724092362763
counterintuitive_physics_shift,tool_use_reachability,clearance_and_collision,failure_retrieval_policy,10,0.5666666666666667,0.08666666666666667,0.025,0.2253139855618229,0.02147973088818356,0.4125,0.25018,0.5,0.35,0.11666666666666667,0.0060092850000000005,0.0,0.2211475016457432,-0.15725189001178505
counterintuitive_physics_shift,tool_use_reachability,clearance_and_collision,human_oracle_query_policy,10,0.8,0.56,0.32666666666666666,0.15422422429820423,0.019176883628709077,0.3,0.24675999999999998,0.6333333333333333,0.16666666666666666,0.03333333333333333,0.03837293333333333,0.3833333333333333,0.1228793026890414,0.2964420319366144
counterintuitive_physics_shift,tool_use_reachability,clearance_and_collision,llm_common_sense_replanner,10,0.48333333333333334,0.0,0.0,0.2698151599449069,0.0012124238387412748,0.4625,0.20218000000000003,0.4666666666666667,0.45,0.11666666666666667,0.0006463899999999998,0.0,0.26977907304775933,-0.326519451043869
counterintuitive_physics_shift,tool_use_reachability,clearance_and_collision,model_to_model_deliberation,10,0.43333333333333335,0.0,0.0,0.17698750655283998,0.005552146613115901,0.425,0.2572,0.6333333333333333,0.23333333333333334,0.08333333333333333,0.00206998,0.0,0.18949318085713482,0.15531818576862005
counterintuitive_physics_shift,tool_use_reachability,clearance_and_collision,no_test_calibrated_affordance,10,0.5333333333333333,0.0,0.0,0.187907620810151,0.0007550000000000001,0.45,0.1880466666666667,0.48333333333333334,0.26666666666666666,0.06666666666666667,0.002012845,0.0,0.19081537032172036,-0.018779590595170755
counterintuitive_physics_shift,tool_use_reachability,clearance_and_collision,oracle_physical_assumption,10,0.9666666666666667,0.8183333333333334,0.6833333333333333,0.09785446609523987,0.07789612422545983,0.225,0.48396666666666666,0.8833333333333333,0.08333333333333333,0.03333333333333333,0.019117571666666666,0.11666666666666665,0.055523244175613384,0.6657834443272496
counterintuitive_physics_shift,tool_use_reachability,clearance_and_collision,policy_repair_from_failed_rollouts,10,0.6833333333333333,0.15833333333333333,0.05,0.24507161818032036,0.023181197620425968,0.3375,0.3103333333333334,0.65,0.35,0.08333333333333333,0.00664005,0.0,0.16197734924416102,0.05595247216138551
counterintuitive_physics_shift,tool_use_reachability,clearance_and_collision,risk_bounded_executable_common_sense_tests_v5,10,0.7333333333333333,0.43666666666666665,0.6333333333333333,0.22837763276903686,0.09360750560122333,0.3,0.41992666666666667,0.7,0.31666666666666665,0.049999999999999996,0.016540085,0.0,0.14825536968831662,0.15759210978302
counterintuitive_physics_shift,tool_use_reachability,clearance_and_collision,sequential_3d_affordance_reasoner,10,0.5,0.0,0.0,0.20010462325633,0.003648870537146006,0.425,0.18381333333333333,0.48333333333333334,0.36666666666666664,0.06666666666666667,0.0022761500000000002,0.0,0.22274222083291864,-0.15846492037117413
counterintuitive_physics_shift,tool_use_reachability,clearance_and_collision,uncertainty_threshold_probe,10,0.4666666666666667,0.29666666666666663,0.10833333333333334,0.27912514033042873,0.08424978601406866,0.4625,0.35250000000000004,0.4666666666666667,0.26666666666666666,0.11666666666666667,0.024093205,0.0,0.21267277648604715,-0.10805467207896889
counterintuitive_physics_shift,tool_use_reachability,containment_or_leakage,active_perception_planner,10,0.75,0.24,0.03333333333333333,0.23639252931003418,0.06079293148600387,0.3,0.28446333333333335,0.6,0.21666666666666665,0.11666666666666667,0.016666755000000002,0.0,0.1500379847128741,0.12585733325336487
counterintuitive_physics_shift,tool_use_reachability,containment_or_leakage,conformal_risk_filter,10,0.3,0.4,0.24166666666666667,0.18419245092031786,0.04534553388748427,0.4875,0.27029333333333333,0.7833333333333333,0.15,0.016666666666666666,0.01258623,0.0,0.11517070770826907,0.5011464366229597
counterintuitive_physics_shift,tool_use_reachability,containment_or_leakage,direct_vlm_action_policy,10,0.08333333333333333,0.0,0.0,0.07103797121535754,0.0,0.5625,0.09999999999999999,0.41666666666666663,0.31666666666666665,0.09999999999999999,0.00013999999999999996,0.0,0.25875492255047416,-0.21289502732274335
counterintuitive_physics_shift,tool_use_reachability,containment_or_leakage,executable_common_sense_tests_v4,10,0.6666666666666666,0.24,0.31666666666666665,0.20485925792546744,0.08942234710217832,0.4,0.3872666666666667,0.75,0.25,0.08333333333333333,0.01679175,0.0,0.1627625141012553,0.23626395207781306
counterintuitive_physics_shift,tool_use_reachability,containment_or_leakage,failure_retrieval_policy,10,0.5666666666666667,0.06999999999999999,0.025,0.22521200191284563,0.021626056425530102,0.425,0.25018,0.5,0.3333333333333333,0.11666666666666667,0.0060092850000000005,0.0,0.2189655882032253,-0.1360280482953856
counterintuitive_physics_shift,tool_use_reachability,containment_or_leakage,human_oracle_query_policy,10,0.8,0.545,0.37666666666666665,0.1542896845843085,0.019307655244788894,0.2875,0.24675999999999998,0.6333333333333333,0.15,0.03333333333333333,0.03837293333333333,0.3833333333333333,0.12031369766110794,0.3179172475751602
counterintuitive_physics_shift,tool_use_reachability,containment_or_leakage,llm_common_sense_replanner,10,0.48333333333333334,0.0,0.0,0.269834917724748,0.001219779132190426,0.45,0.20218000000000003,0.48333333333333334,0.4666666666666666,0.11666666666666667,0.0006463899999999998,0.0,0.2722996379159529,-0.34038536606472675
counterintuitive_physics_shift,tool_use_reachability,containment_or_leakage,model_to_model_deliberation,10,0.43333333333333335,0.0,0.0,0.17491370676680223,0.005534933637909457,0.475,0.2572,0.6333333333333333,0.23333333333333334,0.08333333333333333,0.00206998,0.0,0.19034707905866177,0.15480166773671297
counterintuitive_physics_shift,tool_use_reachability,containment_or_leakage,no_test_calibrated_affordance,10,0.5333333333333333,0.0,0.0,0.18620992300654915,0.0007550000000000001,0.45,0.1880466666666667,0.48333333333333334,0.2833333333333333,0.06666666666666667,0.002012845,0.0,0.19466926852324734,-0.04097032821157318
counterintuitive_physics_shift,tool_use_reachability,containment_or_leakage,oracle_physical_assumption,10,0.9666666666666667,0.8049999999999999,0.6333333333333333,0.09785446609523987,0.07068728112115574,0.1875,0.4667,0.8666666666666667,0.09999999999999999,0.03333333333333333,0.018591881666666667,0.11666666666666665,0.0611510545489046,0.6231983506734114
counterintuitive_physics_shift,tool_use_reachability,containment_or_leakage,policy_repair_from_failed_rollouts,10,0.6833333333333333,0.10833333333333334,0.125,0.24428426391934435,0.02313687667626653,0.3375,0.3103333333333334,0.5833333333333334,0.35,0.08333333333333333,0.00664005,0.0,0.173072897099483,-0.023511760584655723
counterintuitive_physics_shift,tool_use_reachability,containment_or_leakage,risk_bounded_executable_common_sense_tests_v5,10,0.7333333333333333,0.44166666666666665,0.5833333333333334,0.22805029823903547,0.09404400302543853,0.3125,0.41992666666666667,0.6833333333333333,0.31666666666666665,0.049999999999999996,0.016540085,0.0,0.15016757024536664,0.13965481624105014
counterintuitive_physics_shift,tool_use_reachability,containment_or_leakage,sequential_3d_affordance_reasoner,10,0.48333333333333334,0.0,0.0,0.1831853390295443,0.003673119026070347,0.45,0.18381333333333333,0.48333333333333334,0.4,0.06666666666666667,0.0022761500000000002,0.0,0.2295961190344456,-0.20242542760750004
counterintuitive_physics_shift,tool_use_reachability,containment_or_leakage,uncertainty_threshold_probe,10,0.48333333333333334,0.29666666666666663,0.10833333333333334,0.294841033126094,0.08466997602664283,0.475,0.35250000000000004,0.4666666666666667,0.2833333333333333,0.11666666666666667,0.024093205,0.0,0.21648611380402435,-0.13035082598961176
counterintuitive_physics_shift,tool_use_reachability,mass_or_inertia,active_perception_planner,10,0.7666666666666667,0.24,0.05,0.25467474016730807,0.06406072009352405,0.375,0.29512666666666665,0.6,0.21666666666666665,0.11666666666666667,0.017200410000000003,0.0,0.15011487501193782,0.12555928678379488
counterintuitive_physics_shift,tool_use_reachability,mass_or_inertia,conformal_risk_filter,10,0.2833333333333333,0.38,0.24166666666666667,0.1663285842410077,0.04556161278704209,0.5,0.27029333333333333,0.7833333333333333,0.15,0.016666666666666666,0.01258623,0.0,0.11809697405730915,0.49918884193473667
counterintuitive_physics_shift,tool_use_reachability,mass_or_inertia,direct_vlm_action_policy,10,0.08333333333333333,0.0,0.0,0.0710952227148119,0.0,0.5625,0.09999999999999999,0.41666666666666663,0.35,0.11666666666666665,0.00013999999999999996,0.0,0.2691738446589245,-0.2666762327729955
counterintuitive_physics_shift,tool_use_reachability,mass_or_inertia,executable_common_sense_tests_v4,10,0.6666666666666666,0.22166666666666668,0.3333333333333333,0.20639195369604357,0.0901321964947471,0.3625,0.3872666666666667,0.75,0.26666666666666666,0.08333333333333333,0.01679175,0.0,0.16674082475477184,0.21389203416675517
counterintuitive_physics_shift,tool_use_reachability,mass_or_inertia,failure_retrieval_policy,10,0.5666666666666667,0.06999999999999999,0.025,0.2258678029198071,0.021711870181643188,0.4375,0.25018,0.48333333333333334,0.35,0.11666666666666667,0.0060092850000000005,0.0,0.22499639442031863,-0.17648508051509956
counterintuitive_physics_shift,tool_use_reachability,mass_or_inertia,human_oracle_query_policy,10,0.8,0.57,0.37666666666666665,0.1552106183986881,0.019395068847140894,0.3125,0.24675999999999998,0.65,0.16666666666666666,0.03333333333333333,0.03977548,0.39999999999999997,0.12215315870518362,0.3129907100587485
counterintuitive_physics_shift,tool_use_reachability,mass_or_inertia,llm_common_sense_replanner,10,0.48333333333333334,0.0,0.0,0.27048374999300157,0.0012286956439550095,0.475,0.20218000000000003,0.48333333333333334,0.44999999999999996,0.11666666666666667,0.0006463899999999998,0.0,0.2710518933577366,-0.31984420492939725
counterintuitive_physics_shift,tool_use_reachability,mass_or_inertia,model_to_model_deliberation,10,0.43333333333333335,0.0,0.0,0.17593480264988143,0.005610827531643009,0.475,0.2572,0.6333333333333333,0.23333333333333334,0.08333333333333333,0.00206998,0.0,0.19209933450044545,0.15358705011733906
counterintuitive_physics_shift,tool_use_reachability,mass_or_inertia,no_test_calibrated_affordance,10,0.5333333333333333,0.0,0.0,0.18792321318547395,0.0007550000000000001,0.475,0.1880466666666667,0.48333333333333334,0.31666666666666665,0.06666666666666667,0.002012845,0.0,0.202421523965031,-0.08562586846096441
