method,split,task,assumption,seed,episodes,assumption_diagnosis_accuracy,unsafe_affordance_rejection_recall,false_rejection_rate,calibration_error,test_informativeness,task_success,physical_violation_rate,damage_spill_collision_rate,test_query_cost,human_query_burden,planning_regret_to_oracle
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,rigidity_or_deformation,1,88,0.727273,0.538462,0.638889,0.248171,0.062767,0.738636,0.193182,0.034091,0.012251,0.000000,0.131233
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,rigidity_or_deformation,2,88,0.602273,0.395349,0.444444,0.123515,0.062895,0.693182,0.227273,0.056818,0.012251,0.000000,0.152174
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,rigidity_or_deformation,3,88,0.693182,0.500000,0.500000,0.210265,0.059317,0.670455,0.193182,0.045455,0.011571,0.000000,0.128820
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,rigidity_or_deformation,4,88,0.579545,0.508772,0.516129,0.098599,0.061070,0.715909,0.227273,0.090909,0.011911,0.000000,0.137118
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,rigidity_or_deformation,5,88,0.602273,0.488889,0.534884,0.116895,0.055958,0.761364,0.227273,0.045455,0.010890,0.000000,0.140596
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,rigidity_or_deformation,6,88,0.625000,0.509434,0.428571,0.128548,0.050679,0.670455,0.272727,0.045455,0.009869,0.000000,0.147806
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,tool_reach_and_contact,0,88,0.636364,0.532258,0.538462,0.131822,0.077306,0.659091,0.306818,0.045455,0.014293,0.000000,0.159566
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,tool_reach_and_contact,1,88,0.636364,0.555556,0.558824,0.135769,0.073506,0.670455,0.238636,0.056818,0.013613,0.000000,0.153462
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,tool_reach_and_contact,2,88,0.625000,0.508197,0.703704,0.118259,0.073680,0.715909,0.318182,0.045455,0.013613,0.000000,0.158664
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,tool_reach_and_contact,3,88,0.602273,0.491803,0.592593,0.099674,0.066243,0.670455,0.261364,0.045455,0.012251,0.000000,0.156538
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,tool_reach_and_contact,4,88,0.647727,0.396552,0.466667,0.157474,0.057046,0.704545,0.170455,0.034091,0.010550,0.000000,0.137327
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,tool_reach_and_contact,5,88,0.647727,0.500000,0.625000,0.147081,0.053441,0.795455,0.397727,0.045455,0.009869,0.000000,0.153531
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,tool_reach_and_contact,6,88,0.715909,0.637931,0.566667,0.215282,0.060615,0.647727,0.284091,0.034091,0.011231,0.000000,0.145674
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,articulation_direction,0,88,0.636364,0.518519,0.470588,0.137519,0.051988,0.681818,0.227273,0.045455,0.010210,0.000000,0.135315
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,articulation_direction,1,88,0.590909,0.428571,0.500000,0.091158,0.048409,0.625000,0.147727,0.090909,0.009529,0.000000,0.138900
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,articulation_direction,2,88,0.659091,0.511628,0.422222,0.176667,0.047038,0.681818,0.295455,0.045455,0.009189,0.000000,0.154958
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,articulation_direction,3,88,0.590909,0.440000,0.421053,0.110646,0.041723,0.636364,0.250000,0.079545,0.008168,0.000000,0.157871
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,articulation_direction,4,88,0.579545,0.533333,0.488372,0.091533,0.067446,0.693182,0.181818,0.045455,0.013272,0.000000,0.136522
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,articulation_direction,5,88,0.522727,0.400000,0.368421,0.041877,0.055530,0.613636,0.284091,0.022727,0.010890,0.000000,0.157991
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,articulation_direction,6,88,0.681818,0.518519,0.558824,0.203608,0.064343,0.727273,0.215909,0.045455,0.012592,0.000000,0.132358
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,clearance_and_collision,0,88,0.579545,0.528302,0.371429,0.094791,0.067736,0.636364,0.238636,0.068182,0.013272,0.000000,0.141937
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,clearance_and_collision,1,88,0.511364,0.454545,0.477273,0.020573,0.066190,0.602273,0.238636,0.079545,0.012932,0.000000,0.164487
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,clearance_and_collision,2,88,0.579545,0.530612,0.512821,0.085034,0.066364,0.681818,0.284091,0.056818,0.012932,0.000000,0.154862
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,clearance_and_collision,3,88,0.636364,0.540000,0.552632,0.155991,0.050434,0.704545,0.284091,0.011364,0.009869,0.000000,0.146683
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,clearance_and_collision,4,88,0.636364,0.565217,0.500000,0.153826,0.058835,0.693182,0.147727,0.034091,0.011571,0.000000,0.127866
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,clearance_and_collision,5,88,0.704545,0.520833,0.475000,0.221635,0.048672,0.659091,0.159091,0.034091,0.009529,0.000000,0.130115
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,clearance_and_collision,6,88,0.636364,0.596491,0.516129,0.154427,0.050279,0.704545,0.204545,0.056818,0.009869,0.000000,0.127160
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,mass_or_inertia,0,88,0.647727,0.500000,0.375000,0.170895,0.055563,0.625000,0.261364,0.022727,0.010890,0.000000,0.145552
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,mass_or_inertia,1,88,0.545455,0.367347,0.487179,0.055101,0.053871,0.636364,0.193182,0.068182,0.010550,0.000000,0.149993
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,mass_or_inertia,2,88,0.534091,0.425532,0.317073,0.052252,0.053951,0.659091,0.250000,0.045455,0.010550,0.000000,0.151917
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,mass_or_inertia,3,88,0.568182,0.511111,0.302326,0.081949,0.053817,0.693182,0.284091,0.034091,0.010550,0.000000,0.145952
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,mass_or_inertia,4,88,0.602273,0.451613,0.461538,0.114400,0.058832,0.715909,0.272727,0.045455,0.011571,0.000000,0.141058
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,mass_or_inertia,5,88,0.647727,0.562500,0.525000,0.158256,0.059140,0.681818,0.250000,0.045455,0.011571,0.000000,0.144909
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,tool_use_reachability,mass_or_inertia,6,88,0.670455,0.370370,0.500000,0.184030,0.053606,0.738636,0.215909,0.056818,0.010550,0.000000,0.138930
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,support_stability,0,88,0.613636,0.428571,0.500000,0.128247,0.054275,0.738636,0.204545,0.045455,0.010172,0.000000,0.129110
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,support_stability,1,88,0.477273,0.420000,0.421053,0.008400,0.050648,0.636364,0.295455,0.068182,0.009516,0.000000,0.164486
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,support_stability,2,88,0.795455,0.510204,0.564103,0.302990,0.050790,0.704545,0.227273,0.022727,0.009516,0.000000,0.129426
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,support_stability,3,88,0.625000,0.537037,0.588235,0.140810,0.041977,0.715909,0.261364,0.022727,0.007875,0.000000,0.137292
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,support_stability,4,88,0.613636,0.540984,0.481481,0.129472,0.070160,0.704545,0.261364,0.045455,0.013125,0.000000,0.127636
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,support_stability,5,88,0.579545,0.471698,0.457143,0.097239,0.061502,0.681818,0.250000,0.045455,0.011485,0.000000,0.139443
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,support_stability,6,88,0.545455,0.346154,0.444444,0.057120,0.052297,0.681818,0.227273,0.068182,0.009844,0.000000,0.143792
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,containment_or_leakage,0,88,0.602273,0.464286,0.562500,0.113470,0.066429,0.738636,0.295455,0.022727,0.012469,0.000000,0.140397
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,containment_or_leakage,1,88,0.590909,0.489796,0.256410,0.105517,0.047286,0.681818,0.329545,0.045455,0.008860,0.000000,0.150001
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,containment_or_leakage,2,88,0.715909,0.627451,0.567568,0.212582,0.071767,0.750000,0.227273,0.056818,0.013453,0.000000,0.126003
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,containment_or_leakage,3,88,0.602273,0.615385,0.472222,0.104639,0.064887,0.727273,0.261364,0.022727,0.012141,0.000000,0.127498
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,containment_or_leakage,4,88,0.693182,0.425532,0.536585,0.209908,0.045491,0.590909,0.250000,0.022727,0.008531,0.000000,0.152788
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,containment_or_leakage,5,88,0.602273,0.541667,0.450000,0.118881,0.054254,0.715909,0.250000,0.022727,0.010172,0.000000,0.133796
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,containment_or_leakage,6,88,0.613636,0.386364,0.522727,0.117293,0.045495,0.784091,0.238636,0.045455,0.008531,0.000000,0.143045
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,rigidity_or_deformation,0,88,0.579545,0.540000,0.394737,0.094587,0.064934,0.704545,0.261364,0.045455,0.012141,0.000000,0.136554
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,rigidity_or_deformation,1,88,0.556818,0.464286,0.500000,0.080164,0.046996,0.704545,0.250000,0.045455,0.008860,0.000000,0.139260
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,rigidity_or_deformation,2,88,0.625000,0.459016,0.333333,0.136777,0.047410,0.727273,0.227273,0.034091,0.008860,0.000000,0.122614
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,rigidity_or_deformation,3,88,0.613636,0.489362,0.414634,0.126946,0.063156,0.727273,0.250000,0.056818,0.011813,0.000000,0.137086
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,rigidity_or_deformation,4,88,0.590909,0.418182,0.333333,0.114107,0.072005,0.693182,0.306818,0.034091,0.013453,0.000000,0.145987
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,rigidity_or_deformation,5,88,0.647727,0.411765,0.486486,0.159290,0.055930,0.693182,0.215909,0.034091,0.010500,0.000000,0.137159
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,rigidity_or_deformation,6,88,0.556818,0.321429,0.406250,0.071867,0.055722,0.750000,0.238636,0.045455,0.010500,0.000000,0.135663
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,tool_reach_and_contact,0,88,0.625000,0.301887,0.542857,0.140155,0.040464,0.636364,0.272727,0.034091,0.007547,0.000000,0.161204
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,tool_reach_and_contact,1,88,0.590909,0.500000,0.477273,0.097391,0.067080,0.772727,0.170455,0.022727,0.012469,0.000000,0.122380
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,tool_reach_and_contact,2,88,0.647727,0.557692,0.527778,0.165561,0.060035,0.761364,0.272727,0.045455,0.011156,0.000000,0.139419
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,tool_reach_and_contact,3,88,0.613636,0.580000,0.394737,0.137108,0.056610,0.704545,0.272727,0.045455,0.010500,0.000000,0.143351
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,tool_reach_and_contact,4,88,0.579545,0.457627,0.482759,0.092172,0.053080,0.693182,0.238636,0.068182,0.009844,0.000000,0.140950
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,tool_reach_and_contact,5,88,0.488636,0.396552,0.633333,0.010231,0.049409,0.590909,0.238636,0.056818,0.009188,0.000000,0.161496
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,tool_reach_and_contact,6,88,0.556818,0.423077,0.611111,0.067711,0.065157,0.750000,0.272727,0.034091,0.012141,0.000000,0.142270
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,articulation_direction,0,88,0.579545,0.409836,0.518519,0.077287,0.051914,0.693182,0.284091,0.034091,0.009188,0.000000,0.155038
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,articulation_direction,1,88,0.579545,0.543860,0.419355,0.070077,0.079757,0.670455,0.295455,0.034091,0.014110,0.000000,0.148942
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,articulation_direction,2,88,0.636364,0.434783,0.684211,0.131483,0.072539,0.659091,0.238636,0.034091,0.012797,0.000000,0.141945
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,articulation_direction,3,88,0.636364,0.584906,0.485714,0.131032,0.055800,0.727273,0.340909,0.034091,0.009844,0.000000,0.154033
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,articulation_direction,4,88,0.659091,0.500000,0.617647,0.151488,0.067006,0.670455,0.352273,0.034091,0.011813,0.000000,0.169212
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,articulation_direction,5,88,0.659091,0.593220,0.517241,0.167384,0.085582,0.715909,0.272727,0.034091,0.015094,0.000000,0.139248
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,articulation_direction,6,88,0.590909,0.471698,0.457143,0.092094,0.072445,0.727273,0.306818,0.056818,0.012797,0.000000,0.158788
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,clearance_and_collision,0,88,0.556818,0.437500,0.500000,0.060412,0.061373,0.659091,0.261364,0.034091,0.011485,0.000000,0.144935
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,clearance_and_collision,1,88,0.522727,0.490909,0.484848,0.033975,0.068208,0.670455,0.170455,0.022727,0.012797,0.000000,0.124702
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,clearance_and_collision,2,88,0.670455,0.511628,0.644444,0.178576,0.069822,0.715909,0.181818,0.022727,0.013125,0.000000,0.127910
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,clearance_and_collision,3,88,0.590909,0.589286,0.375000,0.090079,0.059624,0.727273,0.227273,0.011364,0.011156,0.000000,0.118563
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,clearance_and_collision,4,88,0.522727,0.436364,0.242424,0.034670,0.054322,0.738636,0.227273,0.056818,0.010172,0.000000,0.128357
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,clearance_and_collision,5,88,0.613636,0.480000,0.473684,0.119104,0.063036,0.659091,0.181818,0.022727,0.011813,0.000000,0.123970
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,clearance_and_collision,6,88,0.670455,0.489362,0.414634,0.182863,0.057968,0.738636,0.193182,0.022727,0.010828,0.000000,0.122485
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,mass_or_inertia,0,88,0.636364,0.519231,0.333333,0.149565,0.042148,0.693182,0.215909,0.022727,0.007875,0.000000,0.128402
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,mass_or_inertia,1,88,0.647727,0.419355,0.346154,0.151372,0.054355,0.625000,0.295455,0.068182,0.010172,0.000000,0.149355
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,mass_or_inertia,2,88,0.659091,0.480769,0.583333,0.168731,0.059620,0.704545,0.170455,0.034091,0.011156,0.000000,0.123067
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,mass_or_inertia,3,88,0.681818,0.471698,0.342857,0.189358,0.059515,0.727273,0.295455,0.056818,0.011156,0.000000,0.138875
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,mass_or_inertia,4,88,0.590909,0.609756,0.382979,0.103803,0.059229,0.590909,0.318182,0.045455,0.011156,0.000000,0.157375
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,mass_or_inertia,5,88,0.579545,0.377778,0.465116,0.083653,0.052491,0.602273,0.284091,0.011364,0.009844,0.000000,0.159566
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,door_drawer_opening,mass_or_inertia,6,88,0.522727,0.500000,0.444444,0.032505,0.061372,0.613636,0.250000,0.056818,0.011485,0.000000,0.148855
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,support_stability,0,88,0.522727,0.411765,0.459459,0.039230,0.047645,0.625000,0.329545,0.056818,0.008925,0.000000,0.182480
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,support_stability,1,88,0.602273,0.600000,0.428571,0.111813,0.074508,0.715909,0.250000,0.045455,0.013884,0.000000,0.131751
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,support_stability,2,88,0.659091,0.588235,0.486486,0.172078,0.053117,0.613636,0.261364,0.034091,0.009917,0.000000,0.153068
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,support_stability,3,88,0.659091,0.596491,0.451613,0.178079,0.070581,0.693182,0.204545,0.045455,0.013223,0.000000,0.122795
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,support_stability,4,88,0.545455,0.433962,0.571429,0.057293,0.074468,0.568182,0.159091,0.102273,0.013884,0.000000,0.154207
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,support_stability,5,88,0.556818,0.533333,0.488372,0.070529,0.076154,0.659091,0.215909,0.022727,0.014214,0.000000,0.146881
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,support_stability,6,88,0.545455,0.542373,0.344828,0.055875,0.058319,0.772727,0.261364,0.045455,0.010909,0.000000,0.132536
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,containment_or_leakage,0,88,0.568182,0.406780,0.482759,0.081638,0.044165,0.715909,0.284091,0.022727,0.008264,0.000000,0.150641
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,containment_or_leakage,1,88,0.465909,0.419355,0.538462,0.018409,0.058532,0.738636,0.261364,0.045455,0.010909,0.000000,0.147859
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,containment_or_leakage,2,88,0.613636,0.549020,0.405405,0.117666,0.063518,0.602273,0.284091,0.045455,0.011900,0.000000,0.156951
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,containment_or_leakage,3,88,0.647727,0.547170,0.542857,0.170602,0.061979,0.738636,0.204545,0.068182,0.011570,0.000000,0.138205
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,containment_or_leakage,4,88,0.681818,0.454545,0.696970,0.199807,0.067078,0.693182,0.329545,0.045455,0.012562,0.000000,0.168137
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,containment_or_leakage,5,88,0.579545,0.385965,0.548387,0.090656,0.044251,0.659091,0.238636,0.068182,0.008264,0.000000,0.162737
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,containment_or_leakage,6,88,0.613636,0.509804,0.567568,0.127416,0.074594,0.636364,0.204545,0.068182,0.013884,0.000000,0.152709
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,rigidity_or_deformation,0,88,0.579545,0.510204,0.461538,0.095062,0.070784,0.761364,0.238636,0.045455,0.013223,0.000000,0.139829
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,rigidity_or_deformation,1,88,0.590909,0.489796,0.384615,0.105571,0.051307,0.693182,0.204545,0.022727,0.009587,0.000000,0.138999
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,rigidity_or_deformation,2,88,0.670455,0.469388,0.564103,0.182174,0.065549,0.704545,0.318182,0.090909,0.012231,0.000000,0.170274
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,rigidity_or_deformation,3,88,0.613636,0.421053,0.451613,0.132085,0.056778,0.625000,0.204545,0.022727,0.010578,0.000000,0.143527
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,rigidity_or_deformation,4,88,0.545455,0.446429,0.343750,0.065017,0.056747,0.704545,0.261364,0.045455,0.010578,0.000000,0.147561
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,rigidity_or_deformation,5,88,0.670455,0.520833,0.600000,0.179377,0.074481,0.647727,0.227273,0.034091,0.013884,0.000000,0.155948
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,rigidity_or_deformation,6,88,0.579545,0.436364,0.363636,0.099285,0.047784,0.659091,0.295455,0.034091,0.008925,0.000000,0.158699
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,tool_reach_and_contact,0,88,0.534091,0.480769,0.388889,0.058972,0.054759,0.727273,0.193182,0.056818,0.010248,0.000000,0.141000
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,tool_reach_and_contact,1,88,0.647727,0.516667,0.357143,0.172057,0.061965,0.636364,0.340909,0.102273,0.011570,0.000000,0.163144
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,tool_reach_and_contact,2,88,0.659091,0.529412,0.594595,0.170086,0.070756,0.750000,0.318182,0.056818,0.013223,0.000000,0.155777
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,tool_reach_and_contact,3,88,0.556818,0.380952,0.456522,0.071750,0.056455,0.590909,0.238636,0.056818,0.010578,0.000000,0.171275
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,tool_reach_and_contact,4,88,0.659091,0.566038,0.428571,0.188374,0.054686,0.670455,0.318182,0.045455,0.010248,0.000000,0.156364
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,tool_reach_and_contact,5,88,0.579545,0.454545,0.636364,0.100774,0.074521,0.613636,0.284091,0.056818,0.013884,0.000000,0.164159
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,tool_reach_and_contact,6,88,0.590909,0.462963,0.558824,0.107027,0.061843,0.647727,0.318182,0.034091,0.011570,0.000000,0.164703
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,articulation_direction,0,88,0.613636,0.400000,0.515152,0.126875,0.060302,0.681818,0.204545,0.045455,0.011239,0.000000,0.144569
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,articulation_direction,1,88,0.522727,0.456522,0.476190,0.034109,0.060089,0.715909,0.204545,0.045455,0.011239,0.000000,0.150328
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,articulation_direction,2,88,0.579545,0.611111,0.558824,0.098497,0.079740,0.727273,0.238636,0.056818,0.014876,0.000000,0.133930
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,articulation_direction,3,88,0.602273,0.553846,0.391304,0.116690,0.058469,0.670455,0.227273,0.068182,0.010909,0.000000,0.133061
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,articulation_direction,4,88,0.545455,0.488889,0.441860,0.062667,0.076398,0.704545,0.215909,0.022727,0.014214,0.000000,0.143693
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,articulation_direction,5,88,0.647727,0.545455,0.515152,0.170743,0.046061,0.738636,0.306818,0.022727,0.008595,0.000000,0.149358
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,articulation_direction,6,88,0.556818,0.360000,0.447368,0.062148,0.054841,0.693182,0.181818,0.079545,0.010248,0.000000,0.149836
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,clearance_and_collision,0,88,0.659091,0.536232,0.526316,0.164812,0.078692,0.670455,0.352273,0.068182,0.013884,0.000000,0.163171
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,clearance_and_collision,1,88,0.443182,0.515625,0.375000,0.047142,0.071434,0.693182,0.306818,0.056818,0.012562,0.000000,0.163891
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,clearance_and_collision,2,88,0.636364,0.550725,0.368421,0.143045,0.063872,0.693182,0.375000,0.136364,0.011239,0.000000,0.178606
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,clearance_and_collision,3,88,0.647727,0.477612,0.428571,0.154334,0.058275,0.750000,0.420455,0.090909,0.010248,0.000000,0.180254
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,clearance_and_collision,4,88,0.659091,0.492063,0.640000,0.150688,0.046899,0.659091,0.363636,0.068182,0.008264,0.000000,0.181696
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,clearance_and_collision,5,88,0.681818,0.562500,0.458333,0.179333,0.052424,0.659091,0.306818,0.056818,0.009256,0.000000,0.161055
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,clearance_and_collision,6,88,0.625000,0.548387,0.423077,0.121072,0.060023,0.613636,0.238636,0.079545,0.010578,0.000000,0.162600
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,mass_or_inertia,0,88,0.625000,0.433962,0.600000,0.144227,0.060112,0.590909,0.295455,0.056818,0.011239,0.000000,0.175317
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,mass_or_inertia,1,88,0.681818,0.489796,0.769231,0.195396,0.062026,0.613636,0.272727,0.045455,0.011570,0.000000,0.172403
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,mass_or_inertia,2,88,0.693182,0.411765,0.459459,0.204579,0.058379,0.704545,0.227273,0.045455,0.010909,0.000000,0.143814
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,mass_or_inertia,3,88,0.602273,0.518519,0.470588,0.120820,0.049510,0.750000,0.147727,0.034091,0.009256,0.000000,0.122420
