stress_level,method,task,assumption,seed,task_success,unsafe_affordance_rejection_recall,physical_violation_rate,test_query_cost,human_query_burden,planning_regret_to_oracle
0.4,model_to_model_deliberation,tool_use_reachability,support_stability,2,0.711538,0.121212,0.326923,0.000758,0.000000,0.178185
0.4,model_to_model_deliberation,tool_use_reachability,support_stability,3,0.538462,0.062500,0.307692,0.000379,0.000000,0.182278
0.4,model_to_model_deliberation,tool_use_reachability,support_stability,4,0.596154,0.241379,0.211538,0.001516,0.000000,0.153310
0.4,model_to_model_deliberation,tool_use_reachability,support_stability,5,0.634615,0.269231,0.307692,0.001516,0.000000,0.190848
0.4,model_to_model_deliberation,tool_use_reachability,support_stability,6,0.673077,0.187500,0.269231,0.000379,0.000000,0.165278
0.4,model_to_model_deliberation,tool_use_reachability,containment_or_leakage,0,0.692308,0.147059,0.230769,0.001137,0.000000,0.154446
0.4,model_to_model_deliberation,tool_use_reachability,containment_or_leakage,1,0.653846,0.258065,0.250000,0.000758,0.000000,0.168178
0.4,model_to_model_deliberation,tool_use_reachability,containment_or_leakage,2,0.692308,0.259259,0.230769,0.000758,0.000000,0.162136
0.4,model_to_model_deliberation,tool_use_reachability,containment_or_leakage,3,0.576923,0.290323,0.269231,0.001137,0.000000,0.160092
0.4,model_to_model_deliberation,tool_use_reachability,containment_or_leakage,4,0.769231,0.138889,0.288462,0.000379,0.000000,0.157282
0.4,model_to_model_deliberation,tool_use_reachability,containment_or_leakage,5,0.480769,0.193548,0.307692,0.001516,0.000000,0.191733
0.4,model_to_model_deliberation,tool_use_reachability,containment_or_leakage,6,0.653846,0.200000,0.211538,0.001137,0.000000,0.160114
0.4,model_to_model_deliberation,tool_use_reachability,rigidity_or_deformation,0,0.519231,0.303030,0.173077,0.001895,0.000000,0.155341
0.4,model_to_model_deliberation,tool_use_reachability,rigidity_or_deformation,1,0.519231,0.266667,0.307692,0.000758,0.000000,0.194246
0.4,model_to_model_deliberation,tool_use_reachability,rigidity_or_deformation,2,0.576923,0.206897,0.365385,0.002274,0.000000,0.192338
0.4,model_to_model_deliberation,tool_use_reachability,rigidity_or_deformation,3,0.557692,0.222222,0.250000,0.001137,0.000000,0.163923
0.4,model_to_model_deliberation,tool_use_reachability,rigidity_or_deformation,4,0.576923,0.129032,0.346154,0.000379,0.000000,0.214924
0.4,model_to_model_deliberation,tool_use_reachability,rigidity_or_deformation,5,0.538462,0.256410,0.346154,0.001137,0.000000,0.189224
0.4,model_to_model_deliberation,tool_use_reachability,rigidity_or_deformation,6,0.711538,0.314286,0.307692,0.001137,0.000000,0.161093
0.4,model_to_model_deliberation,tool_use_reachability,tool_reach_and_contact,0,0.673077,0.205882,0.346154,0.002653,0.000000,0.197797
0.4,model_to_model_deliberation,tool_use_reachability,tool_reach_and_contact,1,0.653846,0.142857,0.326923,0.001895,0.000000,0.182585
0.4,model_to_model_deliberation,tool_use_reachability,tool_reach_and_contact,2,0.557692,0.181818,0.384615,0.000758,0.000000,0.212518
0.4,model_to_model_deliberation,tool_use_reachability,tool_reach_and_contact,3,0.576923,0.214286,0.384615,0.000758,0.000000,0.208885
0.4,model_to_model_deliberation,tool_use_reachability,tool_reach_and_contact,4,0.711538,0.200000,0.307692,0.001137,0.000000,0.170643
0.4,model_to_model_deliberation,tool_use_reachability,tool_reach_and_contact,5,0.480769,0.181818,0.173077,0.000758,0.000000,0.161939
0.4,model_to_model_deliberation,tool_use_reachability,tool_reach_and_contact,6,0.615385,0.138889,0.384615,0.000758,0.000000,0.216146
0.4,model_to_model_deliberation,tool_use_reachability,articulation_direction,0,0.557692,0.307692,0.365385,0.000758,0.000000,0.195166
0.4,model_to_model_deliberation,tool_use_reachability,articulation_direction,1,0.750000,0.206897,0.250000,0.000379,0.000000,0.170791
0.4,model_to_model_deliberation,tool_use_reachability,articulation_direction,2,0.692308,0.206897,0.365385,0.000758,0.000000,0.188781
0.4,model_to_model_deliberation,tool_use_reachability,articulation_direction,3,0.769231,0.117647,0.250000,0.000758,0.000000,0.164774
0.4,model_to_model_deliberation,tool_use_reachability,articulation_direction,4,0.673077,0.307692,0.211538,0.001516,0.000000,0.155758
0.4,model_to_model_deliberation,tool_use_reachability,articulation_direction,5,0.673077,0.225806,0.269231,0.000379,0.000000,0.160168
0.4,model_to_model_deliberation,tool_use_reachability,articulation_direction,6,0.615385,0.076923,0.326923,0.001137,0.000000,0.193924
0.4,model_to_model_deliberation,tool_use_reachability,clearance_and_collision,0,0.423077,0.176471,0.384615,0.002274,0.000000,0.210562
0.4,model_to_model_deliberation,tool_use_reachability,clearance_and_collision,1,0.692308,0.166667,0.326923,0.001137,0.000000,0.189637
0.4,model_to_model_deliberation,tool_use_reachability,clearance_and_collision,2,0.576923,0.235294,0.403846,0.001895,0.000000,0.195118
0.4,model_to_model_deliberation,tool_use_reachability,clearance_and_collision,3,0.711538,0.228571,0.269231,0.001137,0.000000,0.157354
0.4,model_to_model_deliberation,tool_use_reachability,clearance_and_collision,4,0.615385,0.214286,0.288462,0.001895,0.000000,0.178200
0.4,model_to_model_deliberation,tool_use_reachability,clearance_and_collision,5,0.730769,0.222222,0.288462,0.000379,0.000000,0.157418
0.4,model_to_model_deliberation,tool_use_reachability,clearance_and_collision,6,0.538462,0.212121,0.269231,0.001516,0.000000,0.191367
0.4,model_to_model_deliberation,tool_use_reachability,mass_or_inertia,0,0.673077,0.117647,0.211538,0.001137,0.000000,0.156243
0.4,model_to_model_deliberation,tool_use_reachability,mass_or_inertia,1,0.576923,0.315789,0.230769,0.002274,0.000000,0.160244
0.4,model_to_model_deliberation,tool_use_reachability,mass_or_inertia,2,0.634615,0.214286,0.250000,0.001895,0.000000,0.154563
0.4,model_to_model_deliberation,tool_use_reachability,mass_or_inertia,3,0.653846,0.066667,0.250000,0.000379,0.000000,0.162753
0.4,model_to_model_deliberation,tool_use_reachability,mass_or_inertia,4,0.673077,0.218750,0.384615,0.001516,0.000000,0.179012
0.4,model_to_model_deliberation,tool_use_reachability,mass_or_inertia,5,0.480769,0.193548,0.269231,0.002274,0.000000,0.182534
0.4,model_to_model_deliberation,tool_use_reachability,mass_or_inertia,6,0.576923,0.230769,0.346154,0.000758,0.000000,0.186840
0.4,model_to_model_deliberation,door_drawer_opening,support_stability,0,0.576923,0.285714,0.365385,0.001461,0.000000,0.179645
0.4,model_to_model_deliberation,door_drawer_opening,support_stability,1,0.673077,0.222222,0.346154,0.000731,0.000000,0.168725
0.4,model_to_model_deliberation,door_drawer_opening,support_stability,2,0.557692,0.160000,0.288462,0.000731,0.000000,0.185184
0.4,model_to_model_deliberation,door_drawer_opening,support_stability,3,0.519231,0.103448,0.307692,0.001826,0.000000,0.182549
0.4,model_to_model_deliberation,door_drawer_opening,support_stability,4,0.596154,0.137931,0.384615,0.000365,0.000000,0.199817
0.4,model_to_model_deliberation,door_drawer_opening,support_stability,5,0.730769,0.225806,0.288462,0.002192,0.000000,0.170069
0.4,model_to_model_deliberation,door_drawer_opening,support_stability,6,0.596154,0.225806,0.307692,0.001096,0.000000,0.173206
0.4,model_to_model_deliberation,door_drawer_opening,containment_or_leakage,0,0.615385,0.178571,0.211538,0.000731,0.000000,0.165232
0.4,model_to_model_deliberation,door_drawer_opening,containment_or_leakage,1,0.653846,0.233333,0.269231,0.001461,0.000000,0.161816
0.4,model_to_model_deliberation,door_drawer_opening,containment_or_leakage,2,0.807692,0.233333,0.326923,0.001461,0.000000,0.153203
0.4,model_to_model_deliberation,door_drawer_opening,containment_or_leakage,3,0.557692,0.266667,0.365385,0.001461,0.000000,0.194015
0.4,model_to_model_deliberation,door_drawer_opening,containment_or_leakage,4,0.730769,0.187500,0.192308,0.000731,0.000000,0.141459
0.4,model_to_model_deliberation,door_drawer_opening,containment_or_leakage,5,0.673077,0.133333,0.211538,0.001096,0.000000,0.149128
0.4,model_to_model_deliberation,door_drawer_opening,containment_or_leakage,6,0.730769,0.250000,0.211538,0.002557,0.000000,0.142903
0.4,model_to_model_deliberation,door_drawer_opening,rigidity_or_deformation,0,0.673077,0.153846,0.288462,0.001461,0.000000,0.165990
0.4,model_to_model_deliberation,door_drawer_opening,rigidity_or_deformation,1,0.615385,0.269231,0.288462,0.000000,0.000000,0.174697
0.4,model_to_model_deliberation,door_drawer_opening,rigidity_or_deformation,2,0.634615,0.142857,0.307692,0.000731,0.000000,0.165954
0.4,model_to_model_deliberation,door_drawer_opening,rigidity_or_deformation,3,0.500000,0.179487,0.346154,0.001826,0.000000,0.182731
0.4,model_to_model_deliberation,door_drawer_opening,rigidity_or_deformation,4,0.692308,0.275862,0.230769,0.001461,0.000000,0.154108
0.4,model_to_model_deliberation,door_drawer_opening,rigidity_or_deformation,5,0.596154,0.222222,0.288462,0.001826,0.000000,0.163125
0.4,model_to_model_deliberation,door_drawer_opening,rigidity_or_deformation,6,0.692308,0.354839,0.173077,0.002557,0.000000,0.134916
0.4,model_to_model_deliberation,door_drawer_opening,tool_reach_and_contact,0,0.596154,0.093750,0.326923,0.001826,0.000000,0.177410
0.4,model_to_model_deliberation,door_drawer_opening,tool_reach_and_contact,1,0.653846,0.161290,0.269231,0.001826,0.000000,0.158480
0.4,model_to_model_deliberation,door_drawer_opening,tool_reach_and_contact,2,0.634615,0.133333,0.211538,0.000731,0.000000,0.164877
0.4,model_to_model_deliberation,door_drawer_opening,tool_reach_and_contact,3,0.557692,0.297297,0.307692,0.002557,0.000000,0.174712
0.4,model_to_model_deliberation,door_drawer_opening,tool_reach_and_contact,4,0.615385,0.250000,0.250000,0.001096,0.000000,0.165908
0.4,model_to_model_deliberation,door_drawer_opening,tool_reach_and_contact,5,0.634615,0.166667,0.346154,0.000731,0.000000,0.189952
0.4,model_to_model_deliberation,door_drawer_opening,tool_reach_and_contact,6,0.730769,0.228571,0.288462,0.001096,0.000000,0.144004
0.4,model_to_model_deliberation,door_drawer_opening,articulation_direction,0,0.615385,0.142857,0.346154,0.001826,0.000000,0.194282
0.4,model_to_model_deliberation,door_drawer_opening,articulation_direction,1,0.711538,0.242424,0.307692,0.001096,0.000000,0.167378
0.4,model_to_model_deliberation,door_drawer_opening,articulation_direction,2,0.730769,0.171429,0.423077,0.000731,0.000000,0.194004
0.4,model_to_model_deliberation,door_drawer_opening,articulation_direction,3,0.653846,0.285714,0.288462,0.002192,0.000000,0.174095
0.4,model_to_model_deliberation,door_drawer_opening,articulation_direction,4,0.673077,0.225000,0.384615,0.001826,0.000000,0.179172
0.4,model_to_model_deliberation,door_drawer_opening,articulation_direction,5,0.634615,0.292683,0.288462,0.001461,0.000000,0.163557
0.4,model_to_model_deliberation,door_drawer_opening,articulation_direction,6,0.557692,0.102564,0.326923,0.000731,0.000000,0.198408
0.4,model_to_model_deliberation,door_drawer_opening,clearance_and_collision,0,0.557692,0.133333,0.288462,0.001096,0.000000,0.173265
0.4,model_to_model_deliberation,door_drawer_opening,clearance_and_collision,1,0.769231,0.291667,0.288462,0.001096,0.000000,0.154038
0.4,model_to_model_deliberation,door_drawer_opening,clearance_and_collision,2,0.634615,0.156250,0.384615,0.001096,0.000000,0.187905
0.4,model_to_model_deliberation,door_drawer_opening,clearance_and_collision,3,0.576923,0.258065,0.307692,0.000731,0.000000,0.174581
0.4,model_to_model_deliberation,door_drawer_opening,clearance_and_collision,4,0.596154,0.300000,0.346154,0.000731,0.000000,0.182987
0.4,model_to_model_deliberation,door_drawer_opening,clearance_and_collision,5,0.634615,0.156250,0.326923,0.002192,0.000000,0.167032
0.4,model_to_model_deliberation,door_drawer_opening,clearance_and_collision,6,0.634615,0.406250,0.211538,0.001826,0.000000,0.147838
0.4,model_to_model_deliberation,door_drawer_opening,mass_or_inertia,0,0.634615,0.206897,0.346154,0.001096,0.000000,0.182456
0.4,model_to_model_deliberation,door_drawer_opening,mass_or_inertia,1,0.673077,0.225806,0.326923,0.000731,0.000000,0.167973
0.4,model_to_model_deliberation,door_drawer_opening,mass_or_inertia,2,0.576923,0.257143,0.173077,0.001096,0.000000,0.152839
0.4,model_to_model_deliberation,door_drawer_opening,mass_or_inertia,3,0.634615,0.333333,0.403846,0.001096,0.000000,0.192542
0.4,model_to_model_deliberation,door_drawer_opening,mass_or_inertia,4,0.538462,0.120000,0.365385,0.000365,0.000000,0.198678
0.4,model_to_model_deliberation,door_drawer_opening,mass_or_inertia,5,0.730769,0.161290,0.365385,0.001826,0.000000,0.170921
0.4,model_to_model_deliberation,door_drawer_opening,mass_or_inertia,6,0.596154,0.151515,0.230769,0.000731,0.000000,0.153617
0.4,model_to_model_deliberation,cluttered_navigation_clearance,support_stability,0,0.615385,0.214286,0.230769,0.001472,0.000000,0.182995
0.4,model_to_model_deliberation,cluttered_navigation_clearance,support_stability,1,0.557692,0.176471,0.269231,0.001472,0.000000,0.183958
0.4,model_to_model_deliberation,cluttered_navigation_clearance,support_stability,2,0.615385,0.193548,0.269231,0.000736,0.000000,0.189117
0.4,model_to_model_deliberation,cluttered_navigation_clearance,support_stability,3,0.634615,0.212121,0.307692,0.001104,0.000000,0.191138
0.4,model_to_model_deliberation,cluttered_navigation_clearance,support_stability,4,0.634615,0.212121,0.384615,0.001840,0.000000,0.207424
0.4,model_to_model_deliberation,cluttered_navigation_clearance,support_stability,5,0.673077,0.171429,0.461538,0.001472,0.000000,0.210085
0.4,model_to_model_deliberation,cluttered_navigation_clearance,support_stability,6,0.538462,0.142857,0.288462,0.001472,0.000000,0.196625
0.4,model_to_model_deliberation,cluttered_navigation_clearance,containment_or_leakage,0,0.730769,0.235294,0.250000,0.000736,0.000000,0.178842
0.4,model_to_model_deliberation,cluttered_navigation_clearance,containment_or_leakage,1,0.576923,0.103448,0.288462,0.002208,0.000000,0.204690
0.4,model_to_model_deliberation,cluttered_navigation_clearance,containment_or_leakage,2,0.634615,0.125000,0.307692,0.001104,0.000000,0.200695
0.4,model_to_model_deliberation,cluttered_navigation_clearance,containment_or_leakage,3,0.576923,0.235294,0.346154,0.000000,0.000000,0.194987
0.4,model_to_model_deliberation,cluttered_navigation_clearance,containment_or_leakage,4,0.692308,0.205128,0.307692,0.001840,0.000000,0.191643
0.4,model_to_model_deliberation,cluttered_navigation_clearance,containment_or_leakage,5,0.538462,0.258065,0.403846,0.001104,0.000000,0.211780
0.4,model_to_model_deliberation,cluttered_navigation_clearance,containment_or_leakage,6,0.519231,0.205882,0.288462,0.000736,0.000000,0.195701
0.4,model_to_model_deliberation,cluttered_navigation_clearance,rigidity_or_deformation,0,0.403846,0.111111,0.346154,0.000736,0.000000,0.234709
0.4,model_to_model_deliberation,cluttered_navigation_clearance,rigidity_or_deformation,1,0.615385,0.156250,0.211538,0.001840,0.000000,0.181858
0.4,model_to_model_deliberation,cluttered_navigation_clearance,rigidity_or_deformation,2,0.653846,0.323529,0.211538,0.001104,0.000000,0.161263
0.4,model_to_model_deliberation,cluttered_navigation_clearance,rigidity_or_deformation,3,0.519231,0.205882,0.288462,0.000736,0.000000,0.190224
0.4,model_to_model_deliberation,cluttered_navigation_clearance,rigidity_or_deformation,4,0.711538,0.228571,0.211538,0.002208,0.000000,0.157248
0.4,model_to_model_deliberation,cluttered_navigation_clearance,rigidity_or_deformation,5,0.615385,0.121212,0.269231,0.000736,0.000000,0.194537
0.4,model_to_model_deliberation,cluttered_navigation_clearance,rigidity_or_deformation,6,0.615385,0.192308,0.230769,0.000736,0.000000,0.182349
0.4,model_to_model_deliberation,cluttered_navigation_clearance,tool_reach_and_contact,0,0.692308,0.151515,0.326923,0.001472,0.000000,0.198198
0.4,model_to_model_deliberation,cluttered_navigation_clearance,tool_reach_and_contact,1,0.576923,0.312500,0.307692,0.001472,0.000000,0.178196
0.4,model_to_model_deliberation,cluttered_navigation_clearance,tool_reach_and_contact,2,0.653846,0.150000,0.365385,0.000368,0.000000,0.189796
0.4,model_to_model_deliberation,cluttered_navigation_clearance,tool_reach_and_contact,3,0.711538,0.194444,0.269231,0.001104,0.000000,0.175608
0.4,model_to_model_deliberation,cluttered_navigation_clearance,tool_reach_and_contact,4,0.557692,0.111111,0.288462,0.001472,0.000000,0.210361
0.4,model_to_model_deliberation,cluttered_navigation_clearance,tool_reach_and_contact,5,0.634615,0.181818,0.269231,0.000368,0.000000,0.190310
0.4,model_to_model_deliberation,cluttered_navigation_clearance,tool_reach_and_contact,6,0.576923,0.131579,0.403846,0.001104,0.000000,0.216939
0.4,model_to_model_deliberation,cluttered_navigation_clearance,articulation_direction,0,0.596154,0.216216,0.346154,0.001104,0.000000,0.205088
0.4,model_to_model_deliberation,cluttered_navigation_clearance,articulation_direction,1,0.480769,0.093750,0.307692,0.001472,0.000000,0.213704
0.4,model_to_model_deliberation,cluttered_navigation_clearance,articulation_direction,2,0.519231,0.064516,0.230769,0.001840,0.000000,0.197579
0.4,model_to_model_deliberation,cluttered_navigation_clearance,articulation_direction,3,0.538462,0.171429,0.307692,0.001840,0.000000,0.207510
0.4,model_to_model_deliberation,cluttered_navigation_clearance,articulation_direction,4,0.576923,0.218750,0.384615,0.001472,0.000000,0.210998
0.4,model_to_model_deliberation,cluttered_navigation_clearance,articulation_direction,5,0.538462,0.064516,0.365385,0.001472,0.000000,0.215717
0.4,model_to_model_deliberation,cluttered_navigation_clearance,articulation_direction,6,0.615385,0.172414,0.346154,0.001104,0.000000,0.211005
0.4,model_to_model_deliberation,cluttered_navigation_clearance,clearance_and_collision,0,0.615385,0.166667,0.442308,0.001472,0.000000,0.228059
0.4,model_to_model_deliberation,cluttered_navigation_clearance,clearance_and_collision,1,0.653846,0.318182,0.403846,0.000736,0.000000,0.193638
0.4,model_to_model_deliberation,cluttered_navigation_clearance,clearance_and_collision,2,0.596154,0.138889,0.403846,0.001840,0.000000,0.235545
0.4,model_to_model_deliberation,cluttered_navigation_clearance,clearance_and_collision,3,0.519231,0.210526,0.365385,0.001472,0.000000,0.222751
0.4,model_to_model_deliberation,cluttered_navigation_clearance,clearance_and_collision,4,0.596154,0.307692,0.461538,0.000368,0.000000,0.224997
0.4,model_to_model_deliberation,cluttered_navigation_clearance,clearance_and_collision,5,0.557692,0.184211,0.326923,0.000368,0.000000,0.198555
0.4,model_to_model_deliberation,cluttered_navigation_clearance,clearance_and_collision,6,0.596154,0.214286,0.403846,0.000736,0.000000,0.214265
0.4,model_to_model_deliberation,cluttered_navigation_clearance,mass_or_inertia,0,0.615385,0.194444,0.365385,0.001472,0.000000,0.207719
0.4,model_to_model_deliberation,cluttered_navigation_clearance,mass_or_inertia,1,0.653846,0.242424,0.269231,0.001472,0.000000,0.184208
0.4,model_to_model_deliberation,cluttered_navigation_clearance,mass_or_inertia,2,0.634615,0.297297,0.326923,0.001472,0.000000,0.182585
0.4,model_to_model_deliberation,cluttered_navigation_clearance,mass_or_inertia,3,0.461538,0.131579,0.423077,0.000368,0.000000,0.240848
0.4,model_to_model_deliberation,cluttered_navigation_clearance,mass_or_inertia,4,0.538462,0.250000,0.288462,0.001104,0.000000,0.207293
0.4,model_to_model_deliberation,cluttered_navigation_clearance,mass_or_inertia,5,0.557692,0.242424,0.250000,0.001840,0.000000,0.177316
0.4,model_to_model_deliberation,cluttered_navigation_clearance,mass_or_inertia,6,0.538462,0.184211,0.326923,0.001840,0.000000,0.209244
0.4,failure_retrieval_policy,stackable_object_placement,support_stability,0,0.480769,0.289474,0.365385,0.002057,0.000000,0.212777
0.4,failure_retrieval_policy,stackable_object_placement,support_stability,1,0.673077,0.206897,0.269231,0.002057,0.000000,0.182108
0.4,failure_retrieval_policy,stackable_object_placement,support_stability,2,0.480769,0.277778,0.442308,0.002572,0.000000,0.230323
0.4,failure_retrieval_policy,stackable_object_placement,support_stability,3,0.596154,0.230769,0.326923,0.004115,0.000000,0.196918
0.4,failure_retrieval_policy,stackable_object_placement,support_stability,4,0.596154,0.085714,0.403846,0.003086,0.000000,0.229110
0.4,failure_retrieval_policy,stackable_object_placement,support_stability,5,0.538462,0.187500,0.365385,0.003600,0.000000,0.225048
0.4,failure_retrieval_policy,stackable_object_placement,support_stability,6,0.576923,0.230769,0.365385,0.002572,0.000000,0.218827
0.4,failure_retrieval_policy,stackable_object_placement,containment_or_leakage,0,0.711538,0.205882,0.384615,0.002572,0.000000,0.190042
0.4,failure_retrieval_policy,stackable_object_placement,containment_or_leakage,1,0.769231,0.178571,0.211538,0.002057,0.000000,0.154979
0.4,failure_retrieval_policy,stackable_object_placement,containment_or_leakage,2,0.692308,0.166667,0.307692,0.002572,0.000000,0.178523
0.4,failure_retrieval_policy,stackable_object_placement,containment_or_leakage,3,0.807692,0.242424,0.153846,0.002572,0.000000,0.140307
0.4,failure_retrieval_policy,stackable_object_placement,containment_or_leakage,4,0.634615,0.178571,0.230769,0.003086,0.000000,0.172975
0.4,failure_retrieval_policy,stackable_object_placement,containment_or_leakage,5,0.596154,0.178571,0.192308,0.003086,0.000000,0.170093
0.4,failure_retrieval_policy,stackable_object_placement,containment_or_leakage,6,0.711538,0.357143,0.230769,0.004629,0.000000,0.156975
0.4,failure_retrieval_policy,stackable_object_placement,rigidity_or_deformation,0,0.557692,0.250000,0.250000,0.003600,0.000000,0.169112
0.4,failure_retrieval_policy,stackable_object_placement,rigidity_or_deformation,1,0.557692,0.206897,0.326923,0.003600,0.000000,0.199425
0.4,failure_retrieval_policy,stackable_object_placement,rigidity_or_deformation,2,0.615385,0.266667,0.230769,0.003600,0.000000,0.187173
0.4,failure_retrieval_policy,stackable_object_placement,rigidity_or_deformation,3,0.557692,0.185185,0.269231,0.002572,0.000000,0.191239
0.4,failure_retrieval_policy,stackable_object_placement,rigidity_or_deformation,4,0.673077,0.178571,0.211538,0.003086,0.000000,0.168793
0.4,failure_retrieval_policy,stackable_object_placement,rigidity_or_deformation,5,0.519231,0.214286,0.288462,0.001029,0.000000,0.180248
0.4,failure_retrieval_policy,stackable_object_placement,rigidity_or_deformation,6,0.615385,0.230769,0.192308,0.003086,0.000000,0.160198
0.4,failure_retrieval_policy,stackable_object_placement,tool_reach_and_contact,0,0.634615,0.250000,0.211538,0.002572,0.000000,0.152368
0.4,failure_retrieval_policy,stackable_object_placement,tool_reach_and_contact,1,0.500000,0.156250,0.269231,0.003086,0.000000,0.192757
0.4,failure_retrieval_policy,stackable_object_placement,tool_reach_and_contact,2,0.653846,0.086957,0.173077,0.002572,0.000000,0.171397
0.4,failure_retrieval_policy,stackable_object_placement,tool_reach_and_contact,3,0.653846,0.178571,0.307692,0.004629,0.000000,0.181508
0.4,failure_retrieval_policy,stackable_object_placement,tool_reach_and_contact,4,0.576923,0.242424,0.403846,0.003600,0.000000,0.184779
0.4,failure_retrieval_policy,stackable_object_placement,tool_reach_and_contact,5,0.538462,0.206897,0.326923,0.002057,0.000000,0.196073
0.4,failure_retrieval_policy,stackable_object_placement,tool_reach_and_contact,6,0.615385,0.242424,0.250000,0.002057,0.000000,0.170065
0.4,failure_retrieval_policy,stackable_object_placement,articulation_direction,0,0.557692,0.185185,0.192308,0.005658,0.000000,0.162486
0.4,failure_retrieval_policy,stackable_object_placement,articulation_direction,1,0.615385,0.250000,0.250000,0.004115,0.000000,0.170198
0.4,failure_retrieval_policy,stackable_object_placement,articulation_direction,2,0.692308,0.200000,0.307692,0.001029,0.000000,0.182982
0.4,failure_retrieval_policy,stackable_object_placement,articulation_direction,3,0.673077,0.428571,0.153846,0.003086,0.000000,0.145222
0.4,failure_retrieval_policy,stackable_object_placement,articulation_direction,4,0.634615,0.433333,0.211538,0.004629,0.000000,0.145299
0.4,failure_retrieval_policy,stackable_object_placement,articulation_direction,5,0.730769,0.320000,0.192308,0.001029,0.000000,0.148315
0.4,failure_retrieval_policy,stackable_object_placement,articulation_direction,6,0.653846,0.285714,0.230769,0.002057,0.000000,0.161245
0.4,failure_retrieval_policy,stackable_object_placement,clearance_and_collision,0,0.673077,0.272727,0.153846,0.005143,0.000000,0.155188
0.4,failure_retrieval_policy,stackable_object_placement,clearance_and_collision,1,0.634615,0.210526,0.192308,0.002057,0.000000,0.177921
0.4,failure_retrieval_policy,stackable_object_placement,clearance_and_collision,2,0.576923,0.217391,0.211538,0.001029,0.000000,0.178153
0.4,failure_retrieval_policy,stackable_object_placement,clearance_and_collision,3,0.576923,0.125000,0.153846,0.004629,0.000000,0.161737
0.4,failure_retrieval_policy,stackable_object_placement,clearance_and_collision,4,0.576923,0.190476,0.326923,0.000514,0.000000,0.199781
0.4,failure_retrieval_policy,stackable_object_placement,clearance_and_collision,5,0.634615,0.300000,0.269231,0.002057,0.000000,0.174093
0.4,failure_retrieval_policy,stackable_object_placement,clearance_and_collision,6,0.576923,0.176471,0.250000,0.003086,0.000000,0.191900
0.4,failure_retrieval_policy,stackable_object_placement,mass_or_inertia,0,0.557692,0.258065,0.230769,0.005143,0.000000,0.183399
0.4,failure_retrieval_policy,stackable_object_placement,mass_or_inertia,1,0.576923,0.142857,0.250000,0.003086,0.000000,0.177020
0.4,failure_retrieval_policy,stackable_object_placement,mass_or_inertia,2,0.596154,0.064516,0.288462,0.003600,0.000000,0.181327
0.4,failure_retrieval_policy,stackable_object_placement,mass_or_inertia,3,0.519231,0.166667,0.326923,0.004629,0.000000,0.210610
0.4,failure_retrieval_policy,stackable_object_placement,mass_or_inertia,4,0.461538,0.171429,0.269231,0.002572,0.000000,0.208850
0.4,failure_retrieval_policy,stackable_object_placement,mass_or_inertia,5,0.711538,0.333333,0.192308,0.002572,0.000000,0.146147
0.4,failure_retrieval_policy,stackable_object_placement,mass_or_inertia,6,0.673077,0.103448,0.326923,0.003600,0.000000,0.189047
0.4,failure_retrieval_policy,container_liquid_transfer,support_stability,0,0.711538,0.261905,0.269231,0.006329,0.000000,0.182155
0.4,failure_retrieval_policy,container_liquid_transfer,support_stability,1,0.634615,0.321429,0.173077,0.003165,0.000000,0.171442
0.4,failure_retrieval_policy,container_liquid_transfer,support_stability,2,0.500000,0.187500,0.307692,0.004219,0.000000,0.218159
0.4,failure_retrieval_policy,container_liquid_transfer,support_stability,3,0.596154,0.238095,0.269231,0.003165,0.000000,0.210431
0.4,failure_retrieval_policy,container_liquid_transfer,support_stability,4,0.596154,0.166667,0.307692,0.003692,0.000000,0.228318
0.4,failure_retrieval_policy,container_liquid_transfer,support_stability,5,0.557692,0.281250,0.307692,0.002110,0.000000,0.212412
0.4,failure_retrieval_policy,container_liquid_transfer,support_stability,6,0.596154,0.205128,0.365385,0.001582,0.000000,0.225707
0.4,failure_retrieval_policy,container_liquid_transfer,containment_or_leakage,0,0.519231,0.138889,0.365385,0.004219,0.000000,0.257127
0.4,failure_retrieval_policy,container_liquid_transfer,containment_or_leakage,1,0.538462,0.075000,0.403846,0.002637,0.000000,0.244819
0.4,failure_retrieval_policy,container_liquid_transfer,containment_or_leakage,2,0.519231,0.162162,0.346154,0.002637,0.000000,0.231172
0.4,failure_retrieval_policy,container_liquid_transfer,containment_or_leakage,3,0.500000,0.305556,0.269231,0.002110,0.000000,0.214532
0.4,failure_retrieval_policy,container_liquid_transfer,containment_or_leakage,4,0.403846,0.171429,0.326923,0.003692,0.000000,0.231515
0.4,failure_retrieval_policy,container_liquid_transfer,containment_or_leakage,5,0.461538,0.205128,0.384615,0.004219,0.000000,0.240398
0.4,failure_retrieval_policy,container_liquid_transfer,containment_or_leakage,6,0.538462,0.228571,0.307692,0.005274,0.000000,0.241897
0.4,failure_retrieval_policy,container_liquid_transfer,rigidity_or_deformation,0,0.538462,0.233333,0.269231,0.002110,0.000000,0.208468
0.4,failure_retrieval_policy,container_liquid_transfer,rigidity_or_deformation,1,0.480769,0.272727,0.442308,0.002110,0.000000,0.253174
0.4,failure_retrieval_policy,container_liquid_transfer,rigidity_or_deformation,2,0.576923,0.250000,0.250000,0.003165,0.000000,0.190847
0.4,failure_retrieval_policy,container_liquid_transfer,rigidity_or_deformation,3,0.480769,0.333333,0.230769,0.003692,0.000000,0.206574
